IDKhachHang,IDSanPham,Rating
e0b7fb18-3f29-4f46-81db-722f953849d9,72289546-4161-4817-a4eb-0198de4f1162,7
e0b7fb18-3f29-4f46-81db-722f953849d9,943ce432-283b-45cf-a88c-a4ba468c42d2,6
2fec2e71-65a7-462d-826a-e897b9ac4100,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,4
64fccc06-80c9-40b9-bb7b-b37f6993b222,f5c15bbb-608b-4257-9c73-4ab704980329,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,8e023862-6d6e-41f5-9ba0-204f5103eb2a,8
eb62d256-e026-46a7-ab41-1b3399dba565,d0bffd7e-d445-440b-a0d1-de61edb2c318,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,33d61475-0e89-4440-bc0c-38dbe7a3322c,5
dc09f89b-4a54-4886-8928-b1456a820351,c59ab3a8-eef3-46c6-b38c-3451f502ee84,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,cfcb7e3d-4091-4647-811e-ec30106ce4dd,3
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e03f9e8e-7319-4eee-b668-cd127096cb20,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,cfcb7e3d-4091-4647-811e-ec30106ce4dd,2
cec93e1d-c726-4237-a0dc-fd6c9776a590,d6fc977e-d0cc-455e-a506-0bacbb033edb,4
828ed99e-44fc-4c4f-824f-2507063b47cb,2b7884ce-b5eb-4187-b417-cc3bba44ee9d,5
09aacb5c-8f49-447e-8cfc-39ab530ce22c,a4ba2004-1bd3-4644-a022-e26bf06a5a7b,6
09aacb5c-8f49-447e-8cfc-39ab530ce22c,5023be57-3b6e-438a-8395-cc76330e9daf,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,fbccfd15-606d-49e9-a311-e08327f70f21,8
828ed99e-44fc-4c4f-824f-2507063b47cb,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,300dfc7a-ad3c-4dc2-877f-68a22d825dbe,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,e19d6988-6235-4351-ae13-7d7920e097fb,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,14410858-b470-4ce6-86ff-7cc5d1bb460c,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,db2d8373-1a28-4df0-8a46-e98826fa0de1,1
c7c47e69-f785-4b6a-b365-b654c3df58fa,fcf0957f-eda8-489b-b145-9e907fd0e750,1
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,bb7db055-7f31-4f85-9d69-103e84da372c,1
84c2c6bc-837f-4688-a7c4-c389764e1893,eddcb9d0-2007-4260-bc29-c786eaf85796,2
ada1aae0-2e89-4d58-adba-85c19fe42e33,ba32e70e-b751-4759-a293-6613829a598c,4
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,9b87fdab-2dab-45bd-addc-ca3d3886517c,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,356b80ce-3955-47eb-a013-a1ae1ae0e950,5
c92aba10-ff07-4687-a8cc-84fa1a35201f,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,5
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,2b7884ce-b5eb-4187-b417-cc3bba44ee9d,4
ada1aae0-2e89-4d58-adba-85c19fe42e33,59160946-00a7-4786-b332-8e050ab32657,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,943ce432-283b-45cf-a88c-a4ba468c42d2,9
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,3e9b9c8f-e2bb-4372-8674-c84c8c0ea097,6
2fec2e71-65a7-462d-826a-e897b9ac4100,33d61475-0e89-4440-bc0c-38dbe7a3322c,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,790d882d-7f62-4d77-b38b-6048e770cb1d,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,87e24cbe-bb3c-4a57-a311-021f49bfa3b2,4
828ed99e-44fc-4c4f-824f-2507063b47cb,46d4d0c3-8d1c-4018-9009-aadba742c825,2
eb62d256-e026-46a7-ab41-1b3399dba565,943ce432-283b-45cf-a88c-a4ba468c42d2,1
af30f3e8-0fe8-494c-91d4-0defbb295646,87e24cbe-bb3c-4a57-a311-021f49bfa3b2,1
c7c47e69-f785-4b6a-b365-b654c3df58fa,99ce241d-7db4-4744-b559-50bf0379803f,8
828ed99e-44fc-4c4f-824f-2507063b47cb,fea5e600-588d-464c-a6c5-42b3075541d9,2
c7c47e69-f785-4b6a-b365-b654c3df58fa,8d58960e-c4bf-48d7-8ff3-f7b684ccac20,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,c27e0739-6e7d-486b-9924-fb232ad5c787,8
af30f3e8-0fe8-494c-91d4-0defbb295646,c767fd64-fd04-416b-94e5-353bcfc3e090,5
457cf741-d045-425f-a318-4daea5249b38,e916f4cf-52af-4e11-929a-100e032fa69c,4
15804d26-b2a9-45ed-981e-886632401450,d6698edb-b95e-4a34-a7b4-5f1e753b6c07,3
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,33e7b7da-5bcb-4aec-bf80-f4453118d26e,7
eb62d256-e026-46a7-ab41-1b3399dba565,ad6d096f-4a05-4c67-8cec-85fad22614e9,1
a453c643-32c0-4a5d-870b-094089fcd486,eaf8a7dd-8472-4358-bc06-499861f70835,2
eb62d256-e026-46a7-ab41-1b3399dba565,a35fd05f-6083-4256-aa8e-d7a66ca7c6dd,2
ada1aae0-2e89-4d58-adba-85c19fe42e33,58dcf9bb-9f32-4629-9d1c-cb2718d63293,9
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,db2d8373-1a28-4df0-8a46-e98826fa0de1,8
6dfc68af-9e90-4082-b9eb-1cb983e7338a,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,7
eb62d256-e026-46a7-ab41-1b3399dba565,943ce432-283b-45cf-a88c-a4ba468c42d2,9
eb62d256-e026-46a7-ab41-1b3399dba565,8e023862-6d6e-41f5-9ba0-204f5103eb2a,4
c92aba10-ff07-4687-a8cc-84fa1a35201f,59dc8d72-275f-40e3-92d0-dfbffba7f19c,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,acd40bc5-cc77-4e49-9c39-d2e145e4d860,9
cec93e1d-c726-4237-a0dc-fd6c9776a590,96132d52-18c9-4f61-9ee0-ff974d61bcb3,7
c7c47e69-f785-4b6a-b365-b654c3df58fa,b376ec51-5964-4146-b400-c40460325f35,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,7a881c39-38ae-4383-8b8b-73c9088d37d8,5
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,e03f9e8e-7319-4eee-b668-cd127096cb20,5
ada1aae0-2e89-4d58-adba-85c19fe42e33,24877bf7-480d-4cc1-aefa-18c9c3738e61,2
15804d26-b2a9-45ed-981e-886632401450,8e023862-6d6e-41f5-9ba0-204f5103eb2a,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,58dcf9bb-9f32-4629-9d1c-cb2718d63293,4
84c2c6bc-837f-4688-a7c4-c389764e1893,b9e4aa38-e219-43ac-a0b2-df3112b509bb,8
c7c47e69-f785-4b6a-b365-b654c3df58fa,71f493e9-e838-45a5-9bee-deb4141829e7,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,fea5e600-588d-464c-a6c5-42b3075541d9,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,99ce241d-7db4-4744-b559-50bf0379803f,9
af30f3e8-0fe8-494c-91d4-0defbb295646,fbfcdf37-5618-46f1-887b-0ad49ac94bcd,8
af30f3e8-0fe8-494c-91d4-0defbb295646,7eae05d8-f357-47b2-8144-a366b4e7b99a,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,9989a952-6834-4e16-93b9-7d42aca6cdcd,3
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,4f60579a-2aa1-42be-ac6e-0aeee62b68c2,4
dc09f89b-4a54-4886-8928-b1456a820351,55191266-0a57-4f27-a337-22a69fc5e80a,5
457cf741-d045-425f-a318-4daea5249b38,53cb5da5-cbfa-4772-a63e-a2f8bd0d3dae,9
cec93e1d-c726-4237-a0dc-fd6c9776a590,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,9
af30f3e8-0fe8-494c-91d4-0defbb295646,f0820da3-5a28-4369-806c-e3b13f5d8d4f,8
09aacb5c-8f49-447e-8cfc-39ab530ce22c,d0bffd7e-d445-440b-a0d1-de61edb2c318,2
15804d26-b2a9-45ed-981e-886632401450,6523da64-2936-474f-927f-94296f2a0ec5,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,5
cec93e1d-c726-4237-a0dc-fd6c9776a590,300dfc7a-ad3c-4dc2-877f-68a22d825dbe,6
a453c643-32c0-4a5d-870b-094089fcd486,33e7b7da-5bcb-4aec-bf80-f4453118d26e,9
ada1aae0-2e89-4d58-adba-85c19fe42e33,76890f9a-2756-4a55-8530-90d2f61acbe8,4
dc09f89b-4a54-4886-8928-b1456a820351,092b4986-4510-4037-b660-06d14da879ea,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,f6a8bec6-efa5-4570-84a1-1705b637001d,7
828ed99e-44fc-4c4f-824f-2507063b47cb,9b87fdab-2dab-45bd-addc-ca3d3886517c,7
2fec2e71-65a7-462d-826a-e897b9ac4100,8f572550-9ddb-4e09-9128-38cb6de44cba,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,87e24cbe-bb3c-4a57-a311-021f49bfa3b2,2
15804d26-b2a9-45ed-981e-886632401450,14410858-b470-4ce6-86ff-7cc5d1bb460c,8
a453c643-32c0-4a5d-870b-094089fcd486,b042dbd5-57f5-45ba-901d-634da70cb7b2,4
15804d26-b2a9-45ed-981e-886632401450,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,7
828ed99e-44fc-4c4f-824f-2507063b47cb,203483ff-bc58-4825-8a9f-56311ff3a2e2,1
ada1aae0-2e89-4d58-adba-85c19fe42e33,cf52c2b4-c3a7-41ae-815c-2278f37af49a,4
af30f3e8-0fe8-494c-91d4-0defbb295646,b9e4aa38-e219-43ac-a0b2-df3112b509bb,8
6dfc68af-9e90-4082-b9eb-1cb983e7338a,e19d6988-6235-4351-ae13-7d7920e097fb,2
e4f3f0bd-8c70-4780-b5b5-825c224562d6,b5157463-f044-476e-9e0b-6237e722980d,9
457cf741-d045-425f-a318-4daea5249b38,87a5a95b-82fa-46e7-9885-6e139ff3d089,9
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e4f9cd96-a1e6-4a8c-a2b3-dbc06c5e0e69,2
2fec2e71-65a7-462d-826a-e897b9ac4100,d6698edb-b95e-4a34-a7b4-5f1e753b6c07,5
af30f3e8-0fe8-494c-91d4-0defbb295646,04de64fb-5e5a-412f-b669-3e56358f53f4,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,a35fd05f-6083-4256-aa8e-d7a66ca7c6dd,8
c7c47e69-f785-4b6a-b365-b654c3df58fa,541c617d-0316-4df9-81e1-ff47e1c04d8a,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,cfcb7e3d-4091-4647-811e-ec30106ce4dd,7
2fec2e71-65a7-462d-826a-e897b9ac4100,736f0232-cfdf-4665-8825-fec3119628fc,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,f0820da3-5a28-4369-806c-e3b13f5d8d4f,1
dc09f89b-4a54-4886-8928-b1456a820351,58312f94-8f6b-42d6-b48f-d271b8f714a1,1
a453c643-32c0-4a5d-870b-094089fcd486,dd66b7d1-6983-4665-873f-b94ad3bf818e,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,4503d60b-5d78-4357-b694-050cce547abc,3
c7c47e69-f785-4b6a-b365-b654c3df58fa,126922d3-4698-48c2-a0da-36fb67c4283e,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,58dcf9bb-9f32-4629-9d1c-cb2718d63293,9
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,03ad99e3-9f3b-4388-8ecf-b1e071bbc0a9,1
dc09f89b-4a54-4886-8928-b1456a820351,c2877bce-4978-441f-9bb4-82e32174b8b6,1
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,fbfcdf37-5618-46f1-887b-0ad49ac94bcd,3
e4f3f0bd-8c70-4780-b5b5-825c224562d6,f5c15bbb-608b-4257-9c73-4ab704980329,8
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,9936f882-0861-4d9c-bcc7-4308efe922c5,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,eed94e47-4cab-4caf-bda2-999163a41de4,1
15804d26-b2a9-45ed-981e-886632401450,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,3
15804d26-b2a9-45ed-981e-886632401450,16a187a5-5735-44b7-81fb-4655a5ac4018,7
cec93e1d-c726-4237-a0dc-fd6c9776a590,eed94e47-4cab-4caf-bda2-999163a41de4,9
c7c47e69-f785-4b6a-b365-b654c3df58fa,e03a5d10-11c7-4d23-a92a-b68d76f97786,9
84c2c6bc-837f-4688-a7c4-c389764e1893,641eee6c-81eb-42e7-a673-a0fa6e153c21,2
64fccc06-80c9-40b9-bb7b-b37f6993b222,736f0232-cfdf-4665-8825-fec3119628fc,4
64fccc06-80c9-40b9-bb7b-b37f6993b222,3cd7b15f-98fb-4ed2-917a-e0185536f701,8
2fec2e71-65a7-462d-826a-e897b9ac4100,e03a5d10-11c7-4d23-a92a-b68d76f97786,1
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,fea5e600-588d-464c-a6c5-42b3075541d9,4
c92aba10-ff07-4687-a8cc-84fa1a35201f,641eee6c-81eb-42e7-a673-a0fa6e153c21,8
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,72289546-4161-4817-a4eb-0198de4f1162,9
2fec2e71-65a7-462d-826a-e897b9ac4100,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,5
cec93e1d-c726-4237-a0dc-fd6c9776a590,fa7ce944-0858-47ec-8f1e-f70ff5523a5b,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,3ac9e155-32dd-47ff-a10f-f38484ab7dcb,5
c7c47e69-f785-4b6a-b365-b654c3df58fa,94a1b774-1285-484a-97c5-5e7de786527c,2
e4f3f0bd-8c70-4780-b5b5-825c224562d6,ba32e70e-b751-4759-a293-6613829a598c,3
828ed99e-44fc-4c4f-824f-2507063b47cb,eaf8a7dd-8472-4358-bc06-499861f70835,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,1
e0b7fb18-3f29-4f46-81db-722f953849d9,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,4
64fccc06-80c9-40b9-bb7b-b37f6993b222,ada479bd-101c-4386-bbc9-56c419f088d5,6
457cf741-d045-425f-a318-4daea5249b38,37234f99-80e8-4575-a600-f909ba6fe9a7,6
2fec2e71-65a7-462d-826a-e897b9ac4100,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,a35fd05f-6083-4256-aa8e-d7a66ca7c6dd,4
84c2c6bc-837f-4688-a7c4-c389764e1893,cb48e29e-a738-4739-bc63-d4265c5d3780,2
cec93e1d-c726-4237-a0dc-fd6c9776a590,f41fa5cd-0095-45aa-927d-c1cf50eea513,6
eb62d256-e026-46a7-ab41-1b3399dba565,0f7c505a-3242-4b0c-82fe-269000ccb87a,4
2fec2e71-65a7-462d-826a-e897b9ac4100,cfcb7e3d-4091-4647-811e-ec30106ce4dd,4
09aacb5c-8f49-447e-8cfc-39ab530ce22c,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,4
c7c47e69-f785-4b6a-b365-b654c3df58fa,65faee30-6d39-4c71-a0e3-94826ca52c88,1
2fec2e71-65a7-462d-826a-e897b9ac4100,96132d52-18c9-4f61-9ee0-ff974d61bcb3,1
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,93a19c11-38c1-4535-bef9-e181c4a4aba2,8
c92aba10-ff07-4687-a8cc-84fa1a35201f,298f7a13-fdd9-49be-9806-576fe5552bfd,4
e4f3f0bd-8c70-4780-b5b5-825c224562d6,96132d52-18c9-4f61-9ee0-ff974d61bcb3,4
84c2c6bc-837f-4688-a7c4-c389764e1893,59160946-00a7-4786-b332-8e050ab32657,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,633ff790-58d9-4209-8e1c-fff67182c336,6
cec93e1d-c726-4237-a0dc-fd6c9776a590,0476cda4-212c-4a4f-bebf-05c7efa6f8bb,9
af30f3e8-0fe8-494c-91d4-0defbb295646,87a5a95b-82fa-46e7-9885-6e139ff3d089,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,96848913-1bbf-40d6-8fb2-f96ae7577378,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,3
a453c643-32c0-4a5d-870b-094089fcd486,6e5d0f0a-f3a0-417e-837f-0139f57c4364,4
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,76890f9a-2756-4a55-8530-90d2f61acbe8,2
828ed99e-44fc-4c4f-824f-2507063b47cb,a10c4072-c790-45c7-8166-3f6258f17edd,3
64fccc06-80c9-40b9-bb7b-b37f6993b222,4a45e77d-82e3-40f0-b6db-49ac7fe4fbd3,5
457cf741-d045-425f-a318-4daea5249b38,fe29e5d8-6e7b-418f-917e-3d53f4ee5c91,9
84c2c6bc-837f-4688-a7c4-c389764e1893,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,9
eb62d256-e026-46a7-ab41-1b3399dba565,e66ddfa5-33d7-4805-ae15-a8e7a3c7104f,6
09aacb5c-8f49-447e-8cfc-39ab530ce22c,d6698edb-b95e-4a34-a7b4-5f1e753b6c07,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,3
457cf741-d045-425f-a318-4daea5249b38,e03bc770-5c16-4f65-84d2-5ef023b76a62,9
15804d26-b2a9-45ed-981e-886632401450,fcf0957f-eda8-489b-b145-9e907fd0e750,2
c92aba10-ff07-4687-a8cc-84fa1a35201f,b9e4aa38-e219-43ac-a0b2-df3112b509bb,5
dc09f89b-4a54-4886-8928-b1456a820351,f5c15bbb-608b-4257-9c73-4ab704980329,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,eed94e47-4cab-4caf-bda2-999163a41de4,2
cec93e1d-c726-4237-a0dc-fd6c9776a590,d3dd9cb2-ea67-47c9-bae9-e4b7d99bd320,9
828ed99e-44fc-4c4f-824f-2507063b47cb,b677e898-042b-4ea5-aff9-4098ca0c313c,9
457cf741-d045-425f-a318-4daea5249b38,dd66b7d1-6983-4665-873f-b94ad3bf818e,4
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,4a45e77d-82e3-40f0-b6db-49ac7fe4fbd3,6
dc09f89b-4a54-4886-8928-b1456a820351,a652428c-827b-4810-920a-74f43b7eacc6,1
09aacb5c-8f49-447e-8cfc-39ab530ce22c,16a187a5-5735-44b7-81fb-4655a5ac4018,8
828ed99e-44fc-4c4f-824f-2507063b47cb,e66ddfa5-33d7-4805-ae15-a8e7a3c7104f,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,eddcb9d0-2007-4260-bc29-c786eaf85796,9
828ed99e-44fc-4c4f-824f-2507063b47cb,790d882d-7f62-4d77-b38b-6048e770cb1d,5
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,6
15804d26-b2a9-45ed-981e-886632401450,7eae05d8-f357-47b2-8144-a366b4e7b99a,8
457cf741-d045-425f-a318-4daea5249b38,0476cda4-212c-4a4f-bebf-05c7efa6f8bb,2
09aacb5c-8f49-447e-8cfc-39ab530ce22c,96848913-1bbf-40d6-8fb2-f96ae7577378,7
cec93e1d-c726-4237-a0dc-fd6c9776a590,03ad99e3-9f3b-4388-8ecf-b1e071bbc0a9,1
84c2c6bc-837f-4688-a7c4-c389764e1893,ac6abcc9-67e3-41a6-a57a-472c90534968,7
dc09f89b-4a54-4886-8928-b1456a820351,126922d3-4698-48c2-a0da-36fb67c4283e,5
84c2c6bc-837f-4688-a7c4-c389764e1893,dd66b7d1-6983-4665-873f-b94ad3bf818e,8
6dfc68af-9e90-4082-b9eb-1cb983e7338a,cfcb7e3d-4091-4647-811e-ec30106ce4dd,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,7
828ed99e-44fc-4c4f-824f-2507063b47cb,fcf0957f-eda8-489b-b145-9e907fd0e750,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,9936f882-0861-4d9c-bcc7-4308efe922c5,9
09aacb5c-8f49-447e-8cfc-39ab530ce22c,b5157463-f044-476e-9e0b-6237e722980d,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,f6a8bec6-efa5-4570-84a1-1705b637001d,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,ffdf1336-f5fa-4b52-a7da-79d5b936022c,9
c92aba10-ff07-4687-a8cc-84fa1a35201f,3cd7b15f-98fb-4ed2-917a-e0185536f701,1
eb62d256-e026-46a7-ab41-1b3399dba565,94a1b774-1285-484a-97c5-5e7de786527c,8
eb62d256-e026-46a7-ab41-1b3399dba565,3e9b9c8f-e2bb-4372-8674-c84c8c0ea097,5
09aacb5c-8f49-447e-8cfc-39ab530ce22c,53cb5da5-cbfa-4772-a63e-a2f8bd0d3dae,7
09aacb5c-8f49-447e-8cfc-39ab530ce22c,4f60579a-2aa1-42be-ac6e-0aeee62b68c2,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,e0d13706-ec75-4cb6-afdd-4ebd858528b0,9
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,0476cda4-212c-4a4f-bebf-05c7efa6f8bb,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,7eae05d8-f357-47b2-8144-a366b4e7b99a,4
a453c643-32c0-4a5d-870b-094089fcd486,2b7884ce-b5eb-4187-b417-cc3bba44ee9d,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,ac9466ef-951f-4dd3-b2f7-1e22849c2a3d,1
af30f3e8-0fe8-494c-91d4-0defbb295646,ac9466ef-951f-4dd3-b2f7-1e22849c2a3d,1
c7c47e69-f785-4b6a-b365-b654c3df58fa,bb7db055-7f31-4f85-9d69-103e84da372c,4
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,24877bf7-480d-4cc1-aefa-18c9c3738e61,5
15804d26-b2a9-45ed-981e-886632401450,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,38069970-d7c8-4261-8e76-d6969600202e,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,59160946-00a7-4786-b332-8e050ab32657,1
ada1aae0-2e89-4d58-adba-85c19fe42e33,b677e898-042b-4ea5-aff9-4098ca0c313c,4
af30f3e8-0fe8-494c-91d4-0defbb295646,3cd7b15f-98fb-4ed2-917a-e0185536f701,7
84c2c6bc-837f-4688-a7c4-c389764e1893,9936f882-0861-4d9c-bcc7-4308efe922c5,8
828ed99e-44fc-4c4f-824f-2507063b47cb,e03f9e8e-7319-4eee-b668-cd127096cb20,1
ada1aae0-2e89-4d58-adba-85c19fe42e33,e03bc770-5c16-4f65-84d2-5ef023b76a62,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,96132d52-18c9-4f61-9ee0-ff974d61bcb3,2
ada1aae0-2e89-4d58-adba-85c19fe42e33,e03f9e8e-7319-4eee-b668-cd127096cb20,3
c92aba10-ff07-4687-a8cc-84fa1a35201f,797679dd-af48-404e-96e4-164413696b79,6
457cf741-d045-425f-a318-4daea5249b38,633ff790-58d9-4209-8e1c-fff67182c336,1
457cf741-d045-425f-a318-4daea5249b38,6523da64-2936-474f-927f-94296f2a0ec5,6
c92aba10-ff07-4687-a8cc-84fa1a35201f,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,9
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,4f66225d-fc20-4929-8556-01755927cf9a,3
828ed99e-44fc-4c4f-824f-2507063b47cb,8baec44c-7766-45d3-b6da-645b3434799d,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,703f5f44-247f-4a8c-bac8-7c19130a615a,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,eed94e47-4cab-4caf-bda2-999163a41de4,8
64fccc06-80c9-40b9-bb7b-b37f6993b222,8f572550-9ddb-4e09-9128-38cb6de44cba,5
828ed99e-44fc-4c4f-824f-2507063b47cb,092b4986-4510-4037-b660-06d14da879ea,6
a453c643-32c0-4a5d-870b-094089fcd486,300dfc7a-ad3c-4dc2-877f-68a22d825dbe,7
2fec2e71-65a7-462d-826a-e897b9ac4100,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,3
15804d26-b2a9-45ed-981e-886632401450,c8669ae4-ae67-4325-ba0b-98ee96a2b714,4
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,58dcf9bb-9f32-4629-9d1c-cb2718d63293,4
84c2c6bc-837f-4688-a7c4-c389764e1893,59160946-00a7-4786-b332-8e050ab32657,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,736f0232-cfdf-4665-8825-fec3119628fc,6
a453c643-32c0-4a5d-870b-094089fcd486,e03a5d10-11c7-4d23-a92a-b68d76f97786,5
a453c643-32c0-4a5d-870b-094089fcd486,3cd7b15f-98fb-4ed2-917a-e0185536f701,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,fa7ce944-0858-47ec-8f1e-f70ff5523a5b,5
c7c47e69-f785-4b6a-b365-b654c3df58fa,acd40bc5-cc77-4e49-9c39-d2e145e4d860,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,ada479bd-101c-4386-bbc9-56c419f088d5,4
c7c47e69-f785-4b6a-b365-b654c3df58fa,7eae05d8-f357-47b2-8144-a366b4e7b99a,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,203483ff-bc58-4825-8a9f-56311ff3a2e2,7
e0b7fb18-3f29-4f46-81db-722f953849d9,f6a8bec6-efa5-4570-84a1-1705b637001d,4
e4f3f0bd-8c70-4780-b5b5-825c224562d6,a8abfc6e-c6f0-4303-8e25-06a6eac3f841,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,541c617d-0316-4df9-81e1-ff47e1c04d8a,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,ac9466ef-951f-4dd3-b2f7-1e22849c2a3d,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,fa7ce944-0858-47ec-8f1e-f70ff5523a5b,6
af30f3e8-0fe8-494c-91d4-0defbb295646,797679dd-af48-404e-96e4-164413696b79,4
457cf741-d045-425f-a318-4daea5249b38,e03a5d10-11c7-4d23-a92a-b68d76f97786,8
dc09f89b-4a54-4886-8928-b1456a820351,0eaea139-383b-4bf5-9b16-96e96fe4dbc5,9
84c2c6bc-837f-4688-a7c4-c389764e1893,e732b942-849a-41a8-a0bb-a355b698f65f,7
15804d26-b2a9-45ed-981e-886632401450,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,7
e0b7fb18-3f29-4f46-81db-722f953849d9,55191266-0a57-4f27-a337-22a69fc5e80a,3
e4f3f0bd-8c70-4780-b5b5-825c224562d6,a887d71a-8e1d-46a7-8b9b-3c88ff85bd3f,3
